"method","K_fit","beta","lambda_mu","lambda_kappa","lambda_eta","ARI","loglik","pen_loglik","converged","iter","true_union_q","selected_q","TPR","FPR","Precision","F1","entry_TPR","entry_FPR","entry_Precision","entry_F1","MSE_mu","MSE_kappa","MSE_centered_eta","kappa_hat_mean","df","BIC","EBIC","common_selection_rate","specific_selection_rate","noise_selection_rate","scenario","rep","n","d","K_true","common_q","specific_q_per_component","specific_weight","true_entry_q","mu_pairwise_cos_mean","kappa_true_min","kappa_true_max","kappa_true_ratio"
"Separate 2D path/grid BIC",4,NA,39.8901184980577,3.31622659939097,NA,0.666632399872018,97343.4906995464,96076.9830900303,TRUE,2,22,96,1,0.948717948717949,0.229166666666667,0.372881355932203,1,0.516666666666667,0.176991150442478,0.300751879699248,0.000124451794100051,12.3320866800795,0.24993290483669,54.0092439515832,229,-193105.105440206,-192050.521467615,1,1,0.948717948717949,"specific_effect_common6_specific4",11,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Separate 2D path/grid BIC + refit",4,NA,39.8901184980577,3.31622659939097,NA,0.653267308971834,97419.6518725784,NA,TRUE,12,22,96,1,0.948717948717949,0.229166666666667,0.372881355932203,NA,NA,NA,NA,0.000314975885964153,0.889284475630971,0.546285172119017,57.8866583123831,387,-192166.002452191,-190383.801590213,1,1,0.948717948717949,"specific_effect_common6_specific4",11,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Eta centered path BIC",4,NA,NA,NA,1.70933664225365,0.655144954259141,97225.0570480316,96862.6986518478,TRUE,6,22,23,0.954545454545455,0.0256410256410256,0.91304347826087,0.933333333333333,NA,NA,NA,NA,0.000252455621888891,5.22705896877055,0.325814915071946,58.0558618394511,172,-193261.980188078,-192469.890916088,1,0.9375,0.0256410256410256,"specific_effect_common6_specific4",11,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Eta centered path BIC + refit",4,NA,NA,NA,1.70933664225365,0.687366844431307,97231.5283114033,NA,TRUE,18,22,23,0.954545454545455,0.0256410256410256,0.91304347826087,0.933333333333333,NA,NA,NA,NA,0.000157657928413974,0.928735762330356,0.207043318350149,58.0579248422933,95,-193806.819871303,-193369.328703634,1,0.9375,0.0256410256410256,"specific_effect_common6_specific4",11,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Rossi path BIC",4,39.9262058702916,NA,NA,NA,0.678282547923534,97983.6168932262,97425.4391991956,TRUE,3,22,96,1,0.948717948717949,0.229166666666667,0.372881355932203,1,0.552777777777778,0.167364016736402,0.28673835125448,0.000123774592577615,4.88298957648363,0.283152194322768,59.4081099961589,242,-194295.557008939,-193181.10582393,1,1,0.948717948717949,"specific_effect_common6_specific4",12,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Rossi path BIC + refit",4,39.9262058702916,NA,NA,NA,0.630343059677922,98036.3324139152,NA,TRUE,22,22,96,1,0.948717948717949,0.229166666666667,0.372881355932203,NA,NA,NA,NA,0.000353421483126434,8.7464440492886,0.711270529786005,60.3761490242778,387,-193399.363534864,-191617.162672887,1,1,0.948717948717949,"specific_effect_common6_specific4",12,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Separate 2D path/grid BIC",4,NA,72.0010709653059,0,NA,0.690794095971785,97921.4884629754,96997.6542619198,TRUE,2,22,86,1,0.82051282051282,0.255813953488372,0.407407407407407,1,0.333333333333333,0.25,0.4,7.12556759648944e-05,3.72056363376895,0.16328621412155,58.8681325140826,163,-194717.012815477,-193966.370075161,1,1,0.82051282051282,"specific_effect_common6_specific4",12,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Separate 2D path/grid BIC + refit",4,NA,72.0010709653059,0,NA,0.62797115291272,98023.883794097,NA,TRUE,28,22,86,1,0.82051282051282,0.255813953488372,0.407407407407407,NA,NA,NA,NA,0.000310717730931448,8.74570584741777,0.643842394243102,60.3418269508133,347,-193650.776506387,-192052.782451849,1,1,0.82051282051282,"specific_effect_common6_specific4",12,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Eta centered path BIC",4,NA,NA,NA,1.83302253708617,0.620566143395296,97814.4407133557,97431.998847846,TRUE,21,22,26,1,0.0512820512820513,0.846153846153846,0.916666666666667,NA,NA,NA,NA,0.000340199565822638,9.75051042686583,0.401124575439399,59.2822342280015,181,-194378.577721216,-193545.041917552,1,1,0.0512820512820513,"specific_effect_common6_specific4",12,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Eta centered path BIC + refit",4,NA,NA,NA,1.83302253708617,0.677247780001594,97877.7947048507,NA,TRUE,27,22,26,1,0.0512820512820513,0.846153846153846,0.916666666666667,NA,NA,NA,NA,0.000119344567061993,3.79222171125726,0.204763980010736,59.3265540013232,107,-195016.45959485,-194523.70638495,1,1,0.0512820512820513,"specific_effect_common6_specific4",12,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Rossi path BIC",4,25.5456570957842,NA,NA,NA,0.66413841028021,97137.1396998051,96768.1878561006,TRUE,2,22,99,1,0.987179487179487,0.222222222222222,0.363636363636364,1,0.666666666666667,0.142857142857143,0.25,0.000166503470146401,0.862178673898787,0.346288753195483,58.3654689277061,283,-192319.384655658,-191016.121493024,1,1,0.987179487179487,"specific_effect_common6_specific4",13,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Rossi path BIC + refit",4,25.5456570957842,NA,NA,NA,0.640149018862391,97163.0962041999,NA,TRUE,20,22,99,1,0.987179487179487,0.222222222222222,0.363636363636364,NA,NA,NA,NA,0.000336524011541128,1.11342487677861,0.617124304312391,58.4486762140843,399,-191569.998052086,-189732.535147877,1,1,0.987179487179487,"specific_effect_common6_specific4",13,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Separate 2D path/grid BIC",4,NA,33.0174908320349,3.29585076593697,NA,0.627941456797636,97089.6171293201,95926.4098682704,TRUE,2,22,96,1,0.948717948717949,0.229166666666667,0.372881355932203,1,0.519444444444444,0.176211453744493,0.299625468164794,0.000150193123152533,16.5546405251472,0.283405324499845,53.6265963687991,230,-192590.450544474,-191531.261401697,1,1,0.948717948717949,"specific_effect_common6_specific4",13,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Separate 2D path/grid BIC + refit",4,NA,33.0174908320349,3.29585076593697,NA,0.627542963528067,97162.1423997086,NA,TRUE,17,22,96,1,0.948717948717949,0.229166666666667,0.372881355932203,NA,NA,NA,NA,0.000354260636716385,1.00919004236568,0.62576292293491,58.2201859407728,387,-191650.983506451,-189868.782644474,1,1,0.948717948717949,"specific_effect_common6_specific4",13,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Eta centered path BIC",4,NA,NA,NA,1.78432087147561,0.527618758381418,96923.0172843303,96572.1525149999,TRUE,34,22,24,0.954545454545455,0.0384615384615385,0.875,0.91304347826087,NA,NA,NA,NA,0.000378460046202163,23.317303069747,0.654536936575865,59.0895082531512,175,-192637.177394839,-191831.272612291,1,0.9375,0.0384615384615385,"specific_effect_common6_specific4",13,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Eta centered path BIC + refit",4,NA,NA,NA,1.78432087147561,0.663276162552567,97007.2941464616,NA,TRUE,33,22,24,0.954545454545455,0.0384615384615385,0.875,0.91304347826087,NA,NA,NA,NA,0.00017606796715232,0.249454415321704,0.242022163492092,57.3749841968168,99,-193330.720520304,-192874.808671891,1,0.9375,0.0384615384615385,"specific_effect_common6_specific4",13,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Rossi path BIC",4,22.7932149633287,NA,NA,NA,0.647484491974234,97569.4210696698,97235.5914428045,TRUE,2,22,100,1,1,0.22,0.360655737704918,1,0.683333333333333,0.13986013986014,0.245398773006135,0.000146504187861292,6.55384826291115,0.319854673234614,59.7729164431534,289,-193142.500863714,-191811.606679963,1,1,1,"specific_effect_common6_specific4",14,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Rossi path BIC + refit",4,22.7932149633287,NA,NA,NA,0.633555269025291,97585.96884485,NA,TRUE,10,22,100,1,1,0.22,0.360655737704918,NA,NA,NA,NA,0.000254009784213081,6.78339723408875,0.506254029724613,59.8161773497279,403,-192388.11231227,-190532.228727317,1,1,1,"specific_effect_common6_specific4",14,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Separate 2D path/grid BIC",4,NA,37.5779170261771,0,NA,0.664528673098621,97546.5413529965,97025.0636745016,TRUE,2,22,99,1,0.987179487179487,0.222222222222222,0.363636363636364,1,0.544444444444444,0.169491525423729,0.289855072463768,9.7843625628386e-05,5.38898326668478,0.227560397261737,59.5606638165827,239,-193442.129194316,-192341.493519865,1,1,0.987179487179487,"specific_effect_common6_specific4",14,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Separate 2D path/grid BIC + refit",4,NA,37.5779170261771,0,NA,0.631331111420885,97585.6784843652,NA,TRUE,14,22,99,1,0.987179487179487,0.222222222222222,0.363636363636364,NA,NA,NA,NA,0.000252751290707713,6.57344529769193,0.502170650620397,59.7857648025065,399,-192415.162612417,-190577.699708207,1,1,0.987179487179487,"specific_effect_common6_specific4",14,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Eta centered path BIC",4,NA,NA,NA,1.79326094054073,0.57182300815403,97380.6444892268,97011.9604277201,TRUE,23,22,24,1,0.0256410256410256,0.916666666666667,0.956521739130435,NA,NA,NA,NA,0.000260489988799609,19.3415794275063,0.403892139560287,59.1689627995477,175,-193552.431804632,-192746.527022084,1,1,0.0256410256410256,"specific_effect_common6_specific4",14,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Eta centered path BIC + refit",4,NA,NA,NA,1.79326094054073,0.691626062686173,97442.7108846129,NA,TRUE,22,22,24,1,0.0256410256410256,0.916666666666667,0.956521739130435,NA,NA,NA,NA,5.46183076468554e-05,1.72676971635148,0.115574300259266,58.5485893462236,99,-194201.553996606,-193745.642148194,1,1,0.0256410256410256,"specific_effect_common6_specific4",14,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Rossi path BIC",4,28.8775415214825,NA,NA,NA,0.683245813962541,97482.8172334822,97067.4723069698,TRUE,2,22,99,1,0.987179487179487,0.222222222222222,0.363636363636364,1,0.644444444444444,0.147058823529412,0.256410256410256,0.000149765329663601,2.76904333769114,0.314814930388574,58.3120733103803,275,-193066.001765244,-191799.579964098,1,1,0.987179487179487,"specific_effect_common6_specific4",15,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Rossi path BIC + refit",4,28.8775415214825,NA,NA,NA,0.644938173824581,97514.6326978297,NA,TRUE,21,22,99,1,0.987179487179487,0.222222222222222,0.363636363636364,NA,NA,NA,NA,0.000346828161766322,3.42390991695429,0.612612899213793,58.1425776667717,399,-192273.071039346,-190435.608135136,1,1,0.987179487179487,"specific_effect_common6_specific4",15,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Separate 2D path/grid BIC",4,NA,47.2115155891188,0,NA,0.689335776805485,97448.5040869569,96812.6764295807,TRUE,2,22,92,1,0.897435897435897,0.239130434782609,0.385964912280702,1,0.455555555555556,0.196078431372549,0.327868852459016,9.48911477170539e-05,2.53357192607568,0.220965042090034,58.1351556798672,207,-193467.102831165,-192513.832602665,1,1,0.897435897435897,"specific_effect_common6_specific4",15,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Separate 2D path/grid BIC + refit",4,NA,47.2115155891188,0,NA,0.647784081319486,97509.9341894937,NA,TRUE,15,22,92,1,0.897435897435897,0.239130434782609,0.385964912280702,NA,NA,NA,NA,0.000327123309163708,3.09804017711527,0.58764155151271,58.228127178169,371,-192457.091170485,-190748.573031483,1,1,0.897435897435897,"specific_effect_common6_specific4",15,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Eta centered path BIC",4,NA,NA,NA,1.6622924105228,0.618788436818324,97328.0048140573,96970.0410401244,TRUE,25,22,29,1,0.0897435897435897,0.758620689655172,0.862745098039216,NA,NA,NA,NA,0.000242373614274834,8.84572037851875,0.341265700487024,57.8555055857735,190,-193343.536125108,-192468.55378977,1,1,0.0897435897435897,"specific_effect_common6_specific4",15,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Eta centered path BIC + refit",4,NA,NA,NA,1.6622924105228,0.68956443078997,97394.4347460496,NA,TRUE,27,22,29,1,0.0897435897435897,0.758620689655172,0.862745098039216,NA,NA,NA,NA,0.000125117872867663,2.82042826111833,0.261024864471168,57.8185310360061,119,-193966.8466139,-193418.831361768,1,1,0.0897435897435897,"specific_effect_common6_specific4",15,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Rossi path BIC",4,31.1195699663291,NA,NA,NA,0.709352099360647,97380.4260616628,96940.7378314967,TRUE,2,22,100,1,1,0.22,0.360655737704918,1,0.65,0.145985401459854,0.254777070063694,0.000113526008745783,0.756157947419271,0.238749266491292,58.3124893391134,277,-192847.403911048,-191571.771769529,1,1,1,"specific_effect_common6_specific4",16,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Rossi path BIC + refit",4,31.1195699663291,NA,NA,NA,0.659767301819737,97415.5894030846,NA,TRUE,20,22,100,1,1,0.22,0.360655737704918,NA,NA,NA,NA,0.000290569024237086,1.48656391621644,0.541758741418791,58.6956366354844,403,-192047.353428739,-190191.469843786,1,1,1,"specific_effect_common6_specific4",16,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Separate 2D path/grid BIC",4,NA,49.0667801778471,0,NA,0.709869881335793,97348.2470867132,96695.0401800824,TRUE,2,22,99,1,0.987179487179487,0.222222222222222,0.363636363636364,1,0.480555555555556,0.187793427230047,0.316205533596838,7.6117715187126e-05,0.539405796397618,0.164822175492707,58.1033756169586,216,-193204.419033166,-192209.702272993,1,1,0.987179487179487,"specific_effect_common6_specific4",16,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Separate 2D path/grid BIC + refit",4,NA,49.0667801778471,0,NA,0.659767301819737,97415.3249908926,NA,TRUE,21,22,99,1,0.987179487179487,0.222222222222222,0.363636363636364,NA,NA,NA,NA,0.000290173882343981,1.45981261858106,0.540816726439415,58.6873006340535,399,-192074.455625471,-190236.992721262,1,1,0.987179487179487,"specific_effect_common6_specific4",16,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Eta centered path BIC",4,NA,NA,NA,1.9148569523789,0.630529760631863,97203.6353176805,96810.9691232698,TRUE,12,22,22,1,0,1,1,NA,NA,NA,NA,0.000282912078707467,8.7439605212096,0.36645530626232,57.4699463162819,169,-193239.859993213,-192461.586231781,1,1,0,"specific_effect_common6_specific4",16,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Eta centered path BIC + refit",4,NA,NA,NA,1.9148569523789,0.687172157417684,97262.0226819997,NA,TRUE,17,22,22,1,0,1,1,NA,NA,NA,NA,6.77257267002705e-05,0.428892079934661,0.104393472838269,57.8666556729035,91,-193895.439633612,-193476.369146687,1,1,0,"specific_effect_common6_specific4",16,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Rossi path BIC",4,24.0247716830402,NA,NA,NA,0.705313710955662,97635.008115903,97275.6644960881,TRUE,2,22,99,1,0.987179487179487,0.222222222222222,0.363636363636364,1,0.766666666666667,0.126582278481013,0.224719101123596,0.000177576629103781,2.55365415244906,0.359679014746934,58.8401350454734,319,-193066.442297811,-191597.39300848,1,1,0.987179487179487,"specific_effect_common6_specific4",17,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Rossi path BIC + refit",4,24.0247716830402,NA,NA,NA,0.690687877722271,97657.9276258292,NA,TRUE,20,22,99,1,0.987179487179487,0.222222222222222,0.363636363636364,NA,NA,NA,NA,0.000357530513580032,1.27073026639923,0.592088785869846,58.4861511729111,399,-192559.660895344,-190722.197991135,1,1,0.987179487179487,"specific_effect_common6_specific4",17,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Separate 2D path/grid BIC",4,NA,52.9631609339754,2.98833246654091,NA,0.709432201238251,97550.7328067431,96189.8301742528,TRUE,2,22,92,1,0.897435897435897,0.239130434782609,0.385964912280702,1,0.452777777777778,0.197044334975369,0.329218106995885,8.97043569095421e-05,8.61707069269557,0.192270003451782,54.8046091362523,206,-193678.468026016,-192729.802967702,1,1,0.897435897435897,"specific_effect_common6_specific4",17,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Separate 2D path/grid BIC + refit",4,NA,52.9631609339754,2.98833246654091,NA,0.69588008963065,97654.0303495724,NA,TRUE,8,22,92,1,0.897435897435897,0.239130434782609,0.385964912280702,NA,NA,NA,NA,0.000349780485706481,1.1766399389208,0.581880888456446,58.4410829107225,371,-192745.283490642,-191036.765351641,1,1,0.897435897435897,"specific_effect_common6_specific4",17,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Eta centered path BIC",4,NA,NA,NA,1.80340296712879,0.676378147440206,97444.1398516254,97065.8587402705,TRUE,20,22,25,1,0.0384615384615385,0.88,0.936170212765957,NA,NA,NA,NA,0.000229176407057135,10.4766812879447,0.348922870831661,58.0962060798607,178,-193658.699263592,-192838.978970486,1,1,0.0384615384615385,"specific_effect_common6_specific4",17,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Eta centered path BIC + refit",4,NA,NA,NA,1.80340296712879,0.710124143133622,97502.1954874568,NA,TRUE,20,22,25,1,0.0384615384615385,0.88,0.936170212765957,NA,NA,NA,NA,0.000115780074467779,0.752527999533342,0.191917080581552,58.0748603069479,103,-194292.892181178,-193818.559652022,1,1,0.0384615384615385,"specific_effect_common6_specific4",17,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Rossi path BIC",4,31.675210680777,NA,NA,NA,0.684882204842372,97247.9416881577,96799.1204603243,TRUE,2,22,99,1,0.987179487179487,0.222222222222222,0.363636363636364,1,0.644444444444444,0.147058823529412,0.256410256410256,0.000138021021062713,2.10093921783778,0.269236456567305,58.1476982265237,275,-192596.250674595,-191329.828873449,1,1,0.987179487179487,"specific_effect_common6_specific4",18,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Rossi path BIC + refit",4,31.675210680777,NA,NA,NA,0.654709878337561,97283.9073089648,NA,TRUE,9,22,99,1,0.987179487179487,0.222222222222222,0.363636363636364,NA,NA,NA,NA,0.000302528797666297,2.53755938346568,0.555211173072442,58.4220302597951,399,-191811.620261616,-189974.157357406,1,1,0.987179487179487,"specific_effect_common6_specific4",18,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Separate 2D path/grid BIC",4,NA,57.8064726560602,0,NA,0.702233395672142,97200.2613822145,96445.1998604906,TRUE,2,22,89,1,0.858974358974359,0.247191011235955,0.396396396396396,1,0.369444444444444,0.23121387283237,0.375586854460094,8.34371145251959e-05,1.49718229201833,0.162195188541045,57.710385622799,176,-193184.757835328,-192374.247882594,1,1,0.858974358974359,"specific_effect_common6_specific4",18,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Separate 2D path/grid BIC + refit",4,NA,57.8064726560602,0,NA,0.655175420371747,97274.8489326133,NA,TRUE,9,22,89,1,0.858974358974359,0.247191011235955,0.396396396396396,NA,NA,NA,NA,0.000278211847350208,2.27545595852218,0.516661290585116,58.3703267085649,359,-192069.813720072,-190416.557623302,1,1,0.858974358974359,"specific_effect_common6_specific4",18,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Eta centered path BIC",4,NA,NA,NA,1.78052173851857,0.610358326134389,97083.4017663667,96716.4131046953,TRUE,35,22,25,1,0.0384615384615385,0.88,0.936170212765957,NA,NA,NA,NA,0.000279107359434751,19.1501733276177,0.459150840992851,58.1729109524506,178,-192937.223093075,-192117.502799969,1,1,0.0384615384615385,"specific_effect_common6_specific4",18,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Eta centered path BIC + refit",4,NA,NA,NA,1.78052173851857,0.68674744910275,97155.9323916557,NA,TRUE,20,22,25,1,0.0384615384615385,0.88,0.936170212765957,NA,NA,NA,NA,0.000121642142622627,2.57040059725252,0.220511565336655,57.84433626444,103,-193600.365989576,-193126.033460419,1,1,0.0384615384615385,"specific_effect_common6_specific4",18,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Rossi path BIC",4,33.0124859389016,NA,NA,NA,0.699502001881371,97502.0843095235,97032.6240199057,TRUE,2,22,97,1,0.961538461538462,0.22680412371134,0.369747899159664,1,0.613888888888889,0.153256704980843,0.26578073089701,0.000151970503751214,1.12285555033016,0.268515830748995,57.950776515402,264,-193180.521225396,-191964.756296295,1,1,0.961538461538462,"specific_effect_common6_specific4",19,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
